id,name,is_Male,is_Female
9045,Ulrich Tukur,1,0
44092,Michelle Yeoh,0,1
16005,Tim Robbins,1,0
44754,Anna Paquin,0,1
23988,Diora Baird,0,1
43949,Madeline Carroll,0,1
142,Heath Ledger,1,0
9603,Alicia Silverstone,0,0
10712,Julianne Moore,0,1
243938,Rob Corddry,1,0
10876,Geoffrey Rush,1,0
86838,Colin Farrell,1,0
25208,Samuel L. Jackson,1,0
613,Bruno Ganz,1,0
1913,Javier Bardem,1,0
97370,Scarlett Johansson,0,1
801,Robin Williams,1,0
70829,Harvey Keitel,1,0
54518,Justin Bieber,1,0
44214,Natalie Portman,0,1
240,Al Pacino,1,0
9816,Julia Stiles,0,1
10131,Robert Englund,1,0
339984,Jennifer Garner,0,1
8859,Ashton Kutcher,1,0
11967,Emilio Estevez,1,0
239563,Bill Murray,1,0
222899,Kevin Hart,1,0
4951,Heath Ledger,1,0
10985,DJ Qualls,1,0
9644,Emilio Estevez,1,0
332567,Blake Lively,0,1
1954,Ashton Kutcher,1,0
15489,Chevy Chase,1,0
15250,Loretta Devine,0,1
22345,Kathleen Turner,0,1
9448,Mark Wahlberg,1,0
38223,Michelle Trachtenberg,0,1
11186,Alex Vincent,1,0
136835,Idris Elba,1,0
5876,Thomas Jane,1,0
264660,Domhnall Gleeson,1,0
492,John Cusack,1,0
25462,Vivica A. Fox,0,1
238603,Teo Halm,0,0
10691,Kirsten Dunst,0,1
1251,Ken Watanabe,1,0
5172,Billy Bob Thornton,1,0
58680,Jada Pinkett Smith,0,1
264644,Brie Larson,0,1
14577,Norm Macdonald,0,0
11592,Kathleen Turner,0,1
16406,Kirsten Dunst,0,1
19052,Usher Raymond,0,0
3682,Ryan Phillippe,1,0
9683,Jake Gyllenhaal,1,0
2084,Nicole Kidman,0,1
107811,Miles Teller,1,0
2266,Steve Buscemi,1,0
13074,Samuel L. Jackson,1,0
144340,Tina Fey,0,1
48217,Daniel Auteuil,1,0
28211,Julianne Moore,0,1
47502,Cher,0,1
9950,Vin Diesel,1,0
84892,Logan Lerman,1,0
24227,Thomas Ian Griffith,1,0
9672,Sigourney Weaver,0,1
44853,Peter Mullan,1,0
157544,Olivia Taylor Dudley,0,1
59678,Nick Frost,1,0
79777,Zana Marjanović,0,0
158011,Halle Berry,0,1
407887,Lee Jung-jae,1,0
17043,Steve Irwin,0,0
8952,Jim Carrey,1,0
62204,Everett McGill,1,0
13435,Derek Luke,1,0
17187,Kevin Kline,1,0
319,Christian Slater,1,0
59457,Eva Green,0,1
9504,Al Pacino,1,0
37414,Casey Affleck,1,0
6217,Nastassja Kinski,0,1
26688,Rumer Willis,0,1
43867,Ronald Colman,1,0
6615,Ryan Gosling,1,0
14574,Asa Butterfield,1,0
16,Björk,0,1
39780,Ralph Fiennes,1,0
21612,Christopher Walken,1,0
36691,Michael Douglas,1,0
23631,Danny Trejo,1,0
45324,Kevin Spacey,1,0
12144,Gabriel Damon,1,0
11658,Jang Dong-gun,0,0
56601,Clifton Collins Jr,1,0
9552,Linda Blair,0,1
578,Roy Scheider,1,0
2105,Jason Biggs,1,0
126319,Anne-Marie Loop,0,0
10136,Eddie Murphy,1,0
67660,Michael Ealy,1,0
10611,Ice Cube,1,0
154,William Shatner,1,0
3049,Jim Carrey,1,0
860,Matthew Broderick,1,0
9281,Harrison Ford,1,0
75674,Roselyn Sánchez,0,1
9762,Channing Tatum,1,0
3179,Mike Judge,1,0
184,Pam Grier,0,1
13335,John Cho,1,0
76726,Dane DeHaan,1,0
10269,Barbra Streisand,0,0
36819,Sean Connery,1,0
17130,Britney Spears,0,0
57214,Oliver Cooper,1,0
11202,George C. Scott,1,0
9357,Robin Williams,1,0
13812,Jennifer Carpenter,0,1
9030,Jessica Alba,0,1
19084,Cedric the Entertainer,1,0
8386,Method Man,1,0
10437,Michael Caine,1,0
1360,Salma Hayek,0,1
101267,Katy Perry,0,0
222935,Shailene Woodley,0,1
10220,Matt Damon,1,0
284296,Chris Rock,1,0
31915,Talia Shire,0,1
11601,Kevin Bacon,1,0
205220,Judi Dench,0,1
11354,Joan Allen,0,1
16241,Gregory Peck,1,0
14191,Emma Roberts,0,1
286565,Nat Wolff,1,0
26710,Eddie Griffin,1,0
129670,Bruce Dern,0,1
9059,Billy Zane,1,0
34549,Alex D. Linz,1,0
57157,Charlize Theron,0,1
1948,Jason Statham,1,0
28353,Bill Bellamy,1,0
46889,Holly Hunter,0,1
38093,Queen Latifah,0,1
14976,Anne Hathaway,0,1
11027,Jack Nicholson,1,0
3635,Scarlett Johansson,0,1
387,Jürgen Prochnow,1,0
6020,Barry Watson,1,0
122906,Domhnall Gleeson,1,0
9550,Takeshi Kaneshiro,1,0
60599,Richard Gere,1,0
227719,Jonny Weston,0,0
14299,Adrien Brody,1,0
19419,Norm Macdonald,0,0
12088,Christopher Lambert,1,0
14799,Catherine O'Hara,0,0
9466,Kenneth Branagh,1,0
7510,Annette Bening,0,1
31246,Kelly Clarkson,0,1
61752,Theresa Randle,0,1
10944,Meg Ryan,0,1
10362,Joaquin Phoenix,1,0
14778,Michael Caine,1,0
1255,Song Kang-ho,1,0
45226,Robert Duvall,1,0
10212,Guy Pearce,1,0
8669,Anton Yelchin,1,0
179144,Toni Servillo,1,0
16857,Emile Hirsch,1,0
86825,Mia Wasikowska,0,1
844,Tony Leung Chiu-Wai,1,0
8060,Chris Cooper,1,0
15907,Alex Michaeletos,0,0
38448,Colin Farrell,1,0
327,Takeshi Kitano,1,0
9260,William H. Macy,1,0
61337,James Spader,1,0
13079,Uma Thurman,0,1
89325,Diane Keaton,0,1
4170,Kevin Kline,1,0
41508,Marcell Nagy,0,0
12479,Bruce Willis,1,0
44555,Sun Honglei,1,0
10133,Jeremy Northam,1,0
21345,Liu Ye,1,0
173931,Jon Heder,1,0
61984,Hiroyuki Ikeuchi,1,0
50601,Rupert Friend,1,0
26466,Melissa George,0,1
345003,Caroline Barry,0,0
236751,Greg Kinnear,1,0
107,Jason Statham,1,0
357837,Witney Carson,0,0
8913,Dale Midkiff,1,0
13889,Tatsuo Matsumura,0,0
18530,Paddy Considine,1,0
358451,Lau Ching-Wan,1,0
927,Zach Galligan,1,0
11,Mark Hamill,1,0
291870,Zac Efron,1,0
907,Omar Sharif,0,0
206563,Rickson Tevez,0,0
11887,Zac Efron,1,0
45317,Mark Wahlberg,1,0
12094,Johnny Knoxville,1,0
10377,Joe Pesci,1,0
249164,Chloë Grace Moretz,0,1
256092,Thomas Jane,1,0
9942,Tom Berenger,1,0
10748,Talulah Riley,0,1
1817,Colin Farrell,1,0
10229,Mandy Moore,0,1
687,Susan Sarandon,0,1
796,Sarah Michelle Gellar,0,1
22804,Tobin Bell,1,0
10156,Mel Brooks,1,0
12837,Dakota Fanning,0,1
17708,Chris Kattan,1,0
13937,John Lithgow,1,0
28932,Sylvester Stallone,1,0
31909,Karen Black,0,1
167073,Saoirse Ronan,0,1
3175,Ryan O'Neal,1,0
14369,Jason London,1,0
16888,Tim Meadows,1,0
121826,Maggie Smith,0,1
10646,Jerry O'Connell,1,0
12149,Bill Paxton,1,0
304357,Helen Mirren,0,1
11184,Liam Neeson,1,0
766,Bruce Campbell,1,0
20009,Jason Segel,1,0
1587,Johnny Depp,1,0
30973,Christopher Plummer,1,0
11109,Imelda Staunton,0,1
9027,Jimi Mistry,1,0
63020,Marisa Tomei,0,1
86829,Oscar Isaac,1,0
11065,Mekhi Phifer,1,0
13888,Milla Jovovich,0,1
42345,Sean Connery,1,0
13994,James Gandolfini,1,0
1590,Ed Harris,1,0
62728,Andy Serkis,1,0
11917,Tobin Bell,1,0
45138,John Cassavetes,1,0
80271,Miley Cyrus,0,1
4657,Laura Linney,0,1
14395,Shah Rukh Khan,1,0
24137,Cate Blanchett,0,1
190847,Liev Schreiber,1,0
11056,Anna Paquin,0,1
62,Keir Dullea,1,0
601,Henry Thomas,0,0
13067,Meg Ryan,0,1
25379,Marc Donato,1,0
88641,Dermot Mulroney,1,0
58051,Akshay Kumar,1,0
14877,Jon Voight,1,0
96399,Eva Longoria,0,1
304410,Louane Emera,0,1
489,Robin Williams,1,0
373314,Josh Duhamel,1,0
214,Tobin Bell,1,0
10890,Bill Murray,1,0
1588,Kirsten Dunst,0,1
316727,Elizabeth Mitchell,0,1
10314,Freddie Prinze Jr.,1,0
663,Tobin Bell,1,0
11804,Michael Keaton,1,0
16781,Tyler Perry,1,0
11873,Paul Newman,1,0
9289,Eddie Albert,1,0
10414,Emilio Estevez,1,0
1970,Sarah Michelle Gellar,0,1
9614,Adam Sandler,1,0
8922,Gina Philips,0,1
1648,Keanu Reeves,1,0
17917,Ron Moody,1,0
74534,Bill Nighy,1,0
19405,Rickey D'Shon Collins,1,0
9355,Mel Gibson,1,0
10999,Arnold Schwarzenegger,1,0
321258,Lauren Cohan,0,1
44040,Chris Messina,1,0
10426,Ice Cube,1,0
280092,Dermot Mulroney,1,0
13938,Taimak,1,0
10163,Jeff Fahey,1,0
12182,Michael Cera,1,0
1832,Ben Affleck,1,0
9034,Goldie Hawn,0,1
15301,Albert Brooks,1,0
10135,Patrick Swayze,1,0
26352,Keenen Ivory Wayans,1,0
20616,Jesse Bradford,1,0
9794,Dane Cook,1,0
15037,Jennifer Love Hewitt,0,1
227,Matt Dillon,1,0
294272,Bryce Dallas Howard,0,1
11336,Christopher Walken,1,0
283445,Shannyn Sossamon,0,1
88036,Whitney Houston,0,1
10984,Denise Richards,0,1
22824,Milla Jovovich,0,1
9526,Meryl Streep,0,1
39349,Wesley Snipes,1,0
15983,Chuck Norris,1,0
14544,Nick Cannon,1,0
11545,Jason Schwartzman,1,0
42684,Eric Balfour,1,0
268238,Dev Patel,1,0
8359,Abigail Breslin,0,1
15648,Hilary Duff,0,1
41823,Denzel Washington,1,0
11891,Hui Lou Chen,0,0
9362,Kevin Bacon,1,0
9902,Desmond Harrington,1,0
14729,David Carradine,1,0
9455,Mark Wahlberg,1,0
103731,Matthew McConaughey,1,0
10090,Lennie Loftin,1,0
164558,Harry Styles,1,0
19905,Jeremy Piven,1,0
17710,Spencer Klein,1,0
75900,Michelle Williams,0,1
9515,Pierce Brosnan,1,0
27322,Larenz Tate,1,0
328425,Jason Bateman,1,0
14120,Louie Leonardo,1,0
10050,Kirsten Dunst,0,1
1542,Ron Livingston,1,0
10490,Kirsten Dunst,0,1
87093,Amy Adams,0,1
10029,Jon Favreau,1,0
9893,Alexa PenaVega,0,1
11507,Craig Wasson,1,0
37931,Will Forte,1,0
3472,Chiwetel Ejiofor,1,0
87818,Anna Faris,0,1
13160,Eva Longoria,0,1
88005,Steve Carell,1,0
52067,Anne Heche,0,1
73,Edward Norton,1,0
134597,Josh Stewart,1,0
24034,Nathan Lane,1,0
14283,Carlo Cecchi,1,0
404,Richard Farnsworth,1,0
13201,Stephen Dorff,1,0
209403,Jason Bateman,1,0
7942,Simon Pegg,1,0
73247,Andy Kaufman,1,0
253331,Kevin Costner,1,0
34043,Lance Bass,1,0
9952,Christian Bale,1,0
256924,Al Pacino,1,0
82532,Jason Segel,1,0
41110,Tilda Swinton,0,1
134371,Samantha Mathis,0,1
2088,Gary Oldman,1,0
10388,Terence Stamp,1,0
1640,Sandra Bullock,0,1
25520,Gillian Anderson,0,1
27342,Burt Reynolds,1,0
13689,Scott Mechlowicz,1,0
67911,Nick Swardson,1,0
24664,Damon Wayans,1,0
329440,Natalie Dormer,0,1
47890,Lesley-Anne Down,0,1
252512,Ben Stiller,1,0
55720,Demián Bichir,1,0
9613,Ralph Fiennes,1,0
29076,Sandra Bullock,0,1
29339,Charlie Hunnam,1,0
68812,Michael Shannon,1,0
32740,Hrithik Roshan,1,0
14195,Melanie Griffith,0,1
73567,Matthew McConaughey,1,0
41479,David Duchovny,1,0
15394,Philip Seymour Hoffman,1,0
10071,Will Arnett,1,0
1989,Norah Jones,0,0
91076,John Turturro,1,0
12779,Madonna,0,1
13191,John Cusack,1,0
11770,Stephen Chow,1,0
12703,Vincent Gallo,1,0
64559,Michel Serrault,1,0
222649,Gael García Bernal,1,0
115872,Olivier Martinez,1,0
101173,Gerard Butler,1,0
25350,Sigourney Weaver,0,1
10034,Minnie Driver,0,1
20178,Robin Williams,1,0
5072,Danny Dyer,1,0
18191,William H. Macy,1,0
31007,Kristen Stewart,0,1
11546,George Gaynes,1,0
41894,Natalie Alyn Lind,0,1
184374,Christian Vazquez,0,0
268171,Shirley MacLaine,0,1
78149,Jackie Chan,1,0
24663,Justin Timberlake,1,0
39037,Alexis Bledel,0,1
22805,Uma Thurman,0,1
39055,Corbin Bleu,1,0
245846,Nicole Kidman,0,1
25186,Ice Cube,1,0
15017,Jessica Simpson,0,1
12245,Elijah Wood,1,0
49787,Adrienne Pickering,0,1
16358,Hank Azaria,1,0
7006,Nathan Fillion,1,0
66767,Tyrone Brown,1,0
17622,Ben Kingsley,1,0
283671,Drake Bell,1,0
18516,Jeff Goldblum,1,0
217708,Ingvar Eggert Sigurðsson,1,0
42057,Shabana Azmi,0,1
17577,Cuba Gooding Jr.,1,0
14608,Kristin Kreuk,0,1
34417,Luke Perry,1,0
15067,Song Kang-ho,1,0
78383,Paz de la Huerta,0,1
43090,Sienna Guillory,0,1
16614,Jesse Eisenberg,1,0
9700,Andy García,1,0
10471,Ice Cube,1,0
250066,Hayden Christensen,1,0
667,Sean Connery,1,0
208869,Ed Speleers,1,0
86837,Emmanuelle Riva,0,1
10306,Tom Skerritt,1,0
106845,Roger Cross,1,0
11576,Spencer Tracy,1,0
219,Penélope Cruz,0,1
11827,Rodger Bumpass,1,0
22820,Michael Angarano,1,0
31174,Ian McKellen,1,0
244316,James Marsden,1,0
37737,Hrithik Roshan,1,0
62215,Kirsten Dunst,0,1
66125,Josh Lucas,0,1
132316,Shah Rukh Khan,1,0
348,Tom Skerritt,1,0
30497,Marilyn Burns,0,1
27586,Dakota Fanning,0,1
14811,Chaim Topol,1,0
660,Sean Connery,1,0
68684,Shanley Caswell,0,1
40794,Nicole Grimaudo,0,1
9400,Jada Pinkett Smith,0,1
16162,Nia Long,0,1
10585,Catherine Hicks,0,1
2359,Michael Moore,1,0
238636,Frank Grillo,1,0
10472,Freddie Prinze Jr.,1,0
11282,John Cho,1,0
6521,Gary Oldman,1,0
14181,Giovanni Ribisi,1,0
1621,Eddie Murphy,1,0
9656,Katie Cassidy,0,1
16428,Jamie Foxx,1,0
10705,Kenneth Branagh,1,0
8272,Laura Linney,0,1
24621,Roselyn Sánchez,0,1
1619,Benicio del Toro,1,0
9685,Kieran Culkin,0,0
14425,Jeremy Piven,1,0
14624,James Garner,1,0
10179,Robert Urich,1,0
15568,Jesse Lee Soffer,1,0
14057,David Duchovny,1,0
12621,Steve Coogan,1,0
1808,Ewan McGregor,1,0
293670,Kwak Do-won,1,0
67675,Dianna Agron,0,1
27329,M.L. Piyapas Bhirombhakdi,0,0
29514,Adrienne Barbeau,0,1
250349,Lambert Wilson,1,0
12454,James Corden,1,0
39806,Q'orianka Kilcher,0,1
15699,Sapphire Boyce,0,1
8883,Thure Lindhardt,1,0
17926,Kip Pardue,1,0
291081,Andrew Garfield,1,0
41248,Michel Blanc,1,0
25968,Sarah Michelle Gellar,0,1
9671,Paul Hogan,1,0
52010,Terence Stamp,1,0
11588,Ryan Phillippe,1,0
43418,Brendan Cowell,1,0
71157,Karin Viard,0,1
13483,Hayden Christensen,1,0
333355,Tom Kane,1,0
327833,Dolph Lundgren,1,0
1547,Jason Patric,1,0
25196,Jeff Bridges,1,0
16323,Bette Midler,0,0
175528,Paula Patton,0,1
8069,Jane Fonda,0,1
71805,Stian Smestad,0,0
9451,Matthew Broderick,1,0
16727,Kal Penn,1,0
272693,Mae Whitman,0,1
10696,Mariah Carey,0,1
150202,Chad Michael Murray,1,0
19644,Sol Kyung-gu,1,0
29963,Abbie Cornish,0,1
26022,Shah Rukh Khan,1,0
152747,Robert Redford,1,0
62676,Mary Elizabeth Mastrantonio,0,1
20360,Akshay Kumar,1,0
1116,Cillian Murphy,1,0
185008,Ranbir Kapoor,1,0
11620,Robert Taylor,1,0
14353,Alexa PenaVega,0,1
11818,Muhammed Necati Şaşmaz,1,0
680,John Travolta,1,0
11176,Jim Henson,1,0
242582,Jake Gyllenhaal,1,0
11217,Kevin Heffernan,1,0
15121,Julie Andrews,0,1
2619,Tom Hanks,1,0
773,Greg Kinnear,1,0
235,Wil Wheaton,1,0
170,Cillian Murphy,1,0
14114,Marques Houston,1,0
10734,Clint Eastwood,1,0
37964,Sanaa Lathan,0,1
28121,Lynn Whitfield,0,1
40807,Joseph Gordon-Levitt,1,0
10885,Joshua Jackson,1,0
225565,Zac Efron,1,0
16471,Chevy Chase,1,0
385736,Mahershala Ali,1,0
11971,Kenneth Branagh,1,0
668,George Lazenby,1,0
11596,Heather Langenkamp,0,1
14429,Melissa Joan Hart,0,1
13751,Keke Palmer,0,1
9490,Dave Chappelle,1,0
14536,Renée Zellweger,0,1
1359,Christian Bale,1,0
9962,Jennifer Aniston,0,1
15049,Patrick Huard,1,0
22821,Sean Patrick Flanery,1,0
42819,Nicholas Blandullo,0,0
209263,Julia Louis-Dreyfus,0,1
37735,Emma Stone,0,1
59930,Larenz Tate,1,0
10873,John Malkovich,1,0
51588,Aimee Teegarden,0,1
23570,David Schwimmer,1,0
19489,Jamie Foxx,1,0
14629,Penélope Cruz,0,1
8293,Vanessa Redgrave,0,1
291270,David Thewlis,1,0
44009,Jim Broadbent,1,0
1958,Catherine Deneuve,0,1
13154,Dolph Lundgren,1,0
26618,Joaquin Phoenix,1,0
43923,Keir Gilchrist,1,0
46138,Sally Hawkins,0,1
45791,Jim Broadbent,1,0
26306,Jared Leto,1,0
110683,Faye Dunaway,0,1
26963,Evan McGuire,1,0
198277,Mark Ruffalo,1,0
7870,Edward Norton,1,0
13072,Alec Baldwin,1,0
153397,Hayley Atwell,0,1
30141,Robert Downey Jr.,1,0
17044,Catherine McCormack,0,0
10288,Billy Connolly,0,0
12183,Luke Wilson,1,0
44147,Bill Nighy,1,0
12192,Milo Ventimiglia,1,0
36597,Tom Hardy,1,0
13197,James Marsden,1,0
10913,Jamie Bell,1,0
251321,Jennifer Connelly,0,1
149,Mitsuo Iwata,0,0
10425,Paul Walker,1,0
49081,Roy Dupuis,1,0
256687,Jean-Claude Van Damme,1,0
220488,Zhang Ziyi,0,1
1544,Piper Perabo,0,1
374461,Eddie Murphy,1,0
302,Charlotte Rampling,0,1
182873,Scott Adkins,1,0
21512,Rutger Hauer,1,0
389425,Steven Seagal,1,0
403,Morgan Freeman,1,0
29461,Vivica A. Fox,0,1
33542,Jackie Chan,1,0
283708,Viggo Mortensen,1,0
9388,Aaron Eckhart,1,0
1691,Lauren German,0,1
24684,Carey Mulligan,0,1
2610,Steve Martin,1,0
11308,Rob Lowe,1,0
11022,Jason Patric,1,0
34341,Paul Gross,1,0
15365,Larry the Cable Guy,1,0
36046,Sam Hennings,1,0
12569,Jason Bateman,1,0
24356,Bob Dylan,1,0
55903,Sandrine Kiberlain,0,1
2577,Tim Robbins,1,0
103903,Bob Hoskins,1,0
73873,Glenn Close,0,1
312113,Razaaq Adoti,1,0
14165,Saif Ali Khan,1,0
2011,Chiara Mastroianni,0,1
45650,Chris Massoglia,1,0
7735,Jürgen Vogel,0,0
301365,Elle Fanning,0,1
25941,Michael Caine,1,0
29064,Casper Van Dien,1,0
7326,Ellen Page,0,1
326284,Jean-Claude Van Damme,1,0
681,Sean Connery,1,0
238,Marlon Brando,1,0
535,Jennifer Beals,0,1
19913,Joseph Gordon-Levitt,1,0
713,Holly Hunter,0,1
77930,Channing Tatum,1,0
10727,Chaney Kley,1,0
253,Roger Moore,1,0
17908,Frankie Muniz,1,0
8390,Ryan Reynolds,1,0
57119,Paula Patton,0,1
3291,David Strathairn,1,0
398,Philip Seymour Hoffman,1,0
8068,Antonio Banderas,1,0
10803,Michael York,1,0
682,Roger Moore,1,0
10117,Carl Weathers,0,0
9392,Shauna Macdonald,0,1
24977,Michael Jordan,1,0
79316,Allison Miller,0,1
2074,Ben Stiller,1,0
1696,Sid Haig,1,0
308639,Shameik Moore,0,0
22314,Omar Epps,1,0
2662,Sid Haig,1,0
77156,John Ericson,1,0
12573,Michael Stuhlbarg,1,0
44718,Bill Murray,1,0
11342,Julian Sands,1,0
241771,Gugu Mbatha-Raw,0,1
34653,Colin Firth,1,0
11051,Willem Dafoe,1,0
14578,Shawn Hatosy,1,0
57825,Aishwarya Rai Bachchan,0,1
9555,Everlyn Sampi,0,1
15581,Mick Partridge,0,0
13006,Rutger Hauer,1,0
16651,Christopher Gorham,1,0
4251,Shah Rukh Khan,1,0
12400,Chiwetel Ejiofor,1,0
39053,John C. Reilly,1,0
104896,Jack Warden,1,0
14112,Greg Kinnear,1,0
12271,Sienna Miller,0,1
71859,John C. Reilly,1,0
226354,Hans Matheson,1,0
48620,Carla Gugino,0,1
33676,Tom Cruise,1,0
37080,Naomi Watts,0,1
25388,Gene Hackman,1,0
11687,Jean Reno,1,0
39210,Stephen Dorff,1,0
30128,Matt Czuchry,1,0
31535,Scott 'Carrot Top' Thompson,0,0
44835,Joseph Gordon-Levitt,1,0
192134,Jude Law,1,0
1956,Casey Affleck,1,0
24985,Helena Bonham Carter,0,1
306745,Julianne Moore,0,1
47088,Kevin Kline,1,0
110402,Leonid Yarmolnik,0,0
27004,Sean Bean,1,0
15013,Gabriel Byrne,1,0
8374,Willem Dafoe,1,0
277519,Louis Koo,1,0
78381,Val Kilmer,1,0
164372,Ivan Okhlobystin,0,0
294512,Dee Dee Greene,0,0
8879,Clint Eastwood,1,0
13001,Ben Browder,1,0
9571,Jason London,1,0
13649,Zac Efron,1,0
325373,Dane DeHaan,1,0
334527,Dan Stevens,1,0
2211,Maria Schrader,0,1
13919,Jamie Bell,1,0
14576,Stuart Townsend,1,0
82505,Jennifer Lawrence,0,1
46738,Lubna Azabal,0,1
38970,Fabrizio Bentivoglio,0,1
41009,Cillian Murphy,1,0
7347,Wagner Moura,1,0
250546,Annabelle Wallis,0,1
38415,Rocky McKenzie,1,0
650,Laurence Fishburne,1,0
16620,Lou Diamond Phillips,1,0
25113,Alan Alda,1,0
11033,Michael Caine,1,0
34723,Elijah Wood,1,0
9430,Sarah Polley,0,1
8998,Catherine Keener,0,1
10514,Arthur Hill,1,0
10496,Lou Diamond Phillips,1,0
1591,Juliane Köhler,0,1
76025,Michael Fassbender,1,0
4836,Daniel Craig,1,0
14631,Sam Hennings,1,0
87499,Brit Marling,0,1
18923,Colin Farrell,1,0
26665,Stellan Skarsgård,1,0
28089,Ben Foster,1,0
62255,Ray Winstone,1,0
5708,Sam Riley,1,0
218,Arnold Schwarzenegger,1,0
338,Daniel Brühl,1,0
21641,Michael Sheen,1,0
10925,Clu Gulager,1,0
2293,Jason Lee,1,0
621,John Travolta,1,0
792,Tom Berenger,1,0
1777,Robert De Niro,1,0
642,Paul Newman,1,0
433,Julie Andrews,0,1
16619,Donald Sutherland,1,0
1725,Natalie Wood,0,1
11977,Chevy Chase,1,0
20322,Morris Chestnut,1,0
16158,Omar Epps,1,0
629,Stephen Baldwin,1,0
10160,Robert Englund,1,0
11452,Ryan Reynolds,1,0
12163,Mickey Rourke,1,0
32275,Jennifer Jones,0,1
13785,Jay Brazeau,1,0
1103,Kurt Russell,1,0
36739,Samuel L. Jackson,1,0
14144,Cuba Gooding Jr.,1,0
10622,Jackie Chan,1,0
13370,Bob Balaban,1,0
11191,Annabeth Gish,0,1
10215,Gwyneth Paltrow,0,1
25066,Clarence Williams III,1,0
1523,Forest Whitaker,1,0
11361,Donald Pleasence,1,0
92591,Jack Black,1,0
57612,Daryl Hannah,0,1
12509,Ed Harris,1,0
15256,Ben Affleck,1,0
83686,Bradley Cooper,1,0
80304,Will Ferrell,1,0
28053,Andy García,1,0
67913,Brendan Gleeson,1,0
13991,Drake Bell,1,0
1443,James Woods,1,0
8545,Brenda Blethyn,0,1
19556,Zach Cregger,1,0
231576,Zach Braff,1,0
16172,Sarah Michelle Gellar,0,1
13403,John Cameron Mitchell,1,0
15797,Mark Dacascos,1,0
347764,Alexis Kendra,0,1
13537,Hayden Christensen,1,0
20794,Chelcie Ross,1,0
31064,Julia Stiles,0,1
576,William Holden,1,0
13990,Ben Kingsley,1,0
11583,Sean Connery,1,0
18602,Samantha Morton,0,1
27549,Marc Singer,1,0
59728,Aidan Quinn,1,0
10930,Benoît Magimel,1,0
32395,Pierce Brosnan,1,0
58882,Li Bingbing,0,1
7547,Ashley Judd,0,1
35944,James Nesbitt,1,0
42222,Jane Fonda,0,1
13827,Matthew McConaughey,1,0
44260,Noam Chomsky,1,0
9282,Henry Thomas,0,0
38940,Dolph Lundgren,1,0
35689,Thomas Haden Church,1,0
97614,Eric Bana,1,0
37206,Connie Nielsen,0,1
58626,Cuba Gooding Jr.,1,0
183894,Romola Garai,0,0
837,James Woods,1,0
1555,Romain Duris,1,0
244783,Anne Hathaway,0,1
16564,Martijn Lakemeier,1,0
168027,Christian Slater,1,0
3482,Burt Lancaster,1,0
135595,Dermot Mulroney,1,0
8982,Tony Jaa,1,0
89861,Georgina Cates,0,1
455,Parminder Nagra,0,1
57022,Alan King,1,0
14351,Anthony Mackie,1,0
147767,Akshay Kumar,1,0
10664,Manuela Velasco,0,1
55567,Kayla Jackson,0,0
9277,Paul Newman,1,0
9443,Ben Cross,1,0
16186,Kimberly Elise,0,1
7863,Geoffrey Rush,1,0
138697,Joseph Gordon-Levitt,1,0
11901,Clint Eastwood,1,0
1548,Thora Birch,0,1
11889,Judi Dench,0,1
33155,Dorothy Stratten,0,1
5528,Gérard Jugnot,0,0
321,Luke Kirby,1,0
4997,Val Kilmer,1,0
925,Danny Aiello,1,0
27451,Sarah Michelle Gellar,0,1
73532,André Wilms,0,0
979,Monica Bellucci,0,1
193722,Nao Omori,1,0
7913,Aamir Khan,1,0
253253,David Dastmalchian,1,0
51995,Jennifer Connelly,0,1
13173,Paul Rudd,1,0
22908,Paddy Considine,1,0
70670,Aksel Hennie,1,0
84204,Richard Coyle,1,0
25248,Adam Butcher,1,0
230266,Jessica Chastain,0,1
16633,Christopher Reeve,1,0
63006,Abhishek Bachchan,0,0
91586,Patrick Wilson,1,0
215,Tobin Bell,1,0
333371,Mary Elizabeth Winstead,0,1
9012,Johnny Knoxville,1,0
345911,Teresa Palmer,0,1
72571,Katie Featherston,0,1
242512,Olivia Cooke,0,1
10072,Robert Englund,1,0
211954,Loreto Peralta,0,1
82990,Katie Featherston,0,1
29912,Richard Burton,1,0
11843,Peter Sellers,1,0
11284,Robert Englund,1,0
504,Charlize Theron,0,1
173,Kirk Douglas,1,0
227348,Andrew Jacobs,1,0
1955,Anthony Hopkins,1,0
152532,Matthew McConaughey,1,0
243940,Olivia Wilde,0,1
77,Guy Pearce,1,0
157547,Karen Gillan,0,1
2295,Brian O'Halloran,1,0
71,Jamie Bell,1,0
147773,Liam James,1,0
16096,Martin Lawrence,1,0
24266,Tom Burlinson,1,0
16508,Thomas McHugh,1,0
2895,Robert Duvall,1,0
15660,Faye Dunaway,0,1
59968,Paul Rudd,1,0
323677,Stephan James,0,0
19848,LisaRaye McCoy,0,1
256274,Perdita Weeks,0,1
235271,Boris Kodjoe,1,0
45153,Jurnee Smollett,0,1
284293,Julianne Moore,0,1
24973,Jean Simmons,0,1
21610,Sylvester Stallone,1,0
10283,Kane Hodder,1,0
8346,Nia Vardalos,0,1
122081,James Franco,1,0
10987,Donald Pleasence,1,0
1391,Gael García Bernal,1,0
747,Simon Pegg,1,0
14745,Haley Bennett,0,1
26748,Chris Cooper,1,0
11357,Donald Pleasence,1,0
24913,Deborah Foreman,0,0
13776,Steve Guttenberg,1,0
14854,Chuck Norris,1,0
50357,Ryan Robbins,1,0
