budget,id,original_title,popularity,revenue,runtime,vote_average,vote_count,genre_1,genre_2,genre_3,director,release_year,Drama,Comedy,Adventure,Action,Crime,Fantasy,Romance,Thriller,main_lead,is_male,is_female,,,,prod_comp_count,release_year,count,decade1,custom category,,,year,decadewise,custom category,,,,country_release_count
7800000,302,Swimming Pool,11.000654,22441323,102,6.4,153,Thriller,Crime,NA,FranÃ§ois Ozon,2003,0,0,0,0,0,0,0,1,Charlotte Rampling,0,1,,,,0.6,,,,,,,,,,,,,0.2
7700000,185008,Yeh Jawaani Hai Deewani,3.353176,4.60E+07,159,7.2,79,Romance,NA,NA,Ayan Mukherjee,2013,0,0,0,0,0,0,1,0,Ranbir Kapoor,1,0,,,,0.1,,,,,,,,,,,,,0.1
7700000,101173,Coriolanus,7.554799,1072602,123,5.9,131,Drama,Thriller,NA,Ralph Fiennes,2011,1,0,0,0,0,0,0,0,Gerard Butler,1,0,,,,1.1,,,,,,,,,,,,,0.3
7500000,7735,Die Welle,25.281197,1.90E+07,107,7.5,841,Drama,Thriller,NA,Dennis Gansel,2008,1,0,0,0,0,0,0,0,JÃ¼rgen Vogel,0,0,,,,0.1,,,,,,,,,,,,,0.1
7500000,7326,Juno,19.782725,231411584,96,7,2244,Comedy,Drama,Romance,Jason Reitman,2007,0,1,0,0,0,0,0,0,Ellen Page,0,1,,,,0.2,,,,,,,,,,,,,0.1
7500000,19913,(500) Days of Summer,45.610993,60722734,95,7.2,2904,Comedy,Drama,Romance,Marc Webb,2009,0,1,0,0,0,0,0,0,Joseph Gordon-Levitt,1,0,,,,0.3,,,,,,,,,,,,,0.1
7500000,24684,An Education,16.990308,26096852,100,6.8,409,Drama,Romance,NA,Lone Scherfig,2009,1,0,0,0,0,0,0,0,Carey Mulligan,0,1,,,,0.1,,,,,,,,,,,,,0.2
7500000,34341,Men with Brooms,1.369528,4245870,102,4.5,7,Comedy,NA,NA,Paul Gross,2002,0,1,0,0,0,0,0,0,Paul Gross,1,0,,,,0,,,,,,,,,,,,,0.1
7500000,36046,The Work and the Glory,0.571663,3347647,110,6.1,7,Drama,Romance,NA,Russell Holt,2004,1,0,0,0,0,0,0,0,Sam Hennings,1,0,,,,0,,,,,,,,,,,,,0
7400000,14395,à¤•à¤­à¥€ à¤…à¤²à¤µà¤¿à¤¦à¤¾ à¤¨à¤¾ à¤•à¤¹à¤¨à¤¾,3.246903,1.70E+07,193,6.1,42,Drama,Romance,NA,Karan Johar,2006,1,0,0,0,0,0,0,0,Shah Rukh Khan,1,0,,,,0.2,,,,,,,,,,,,,0.1
7400000,62215,Melancholia,36.173598,21817298,136,7,885,Drama,Science Fiction,NA,Lars von Trier,2011,1,0,0,0,0,0,0,0,Kirsten Dunst,0,1,,,,1.9,,,,,,,,,,,,,0.4
7300000,25941,Harry Brown,16.829837,10329747,103,6.7,348,Thriller,Crime,Drama,Daniel Barber,2009,0,0,0,0,0,0,0,1,Michael Caine,1,0,,,,0.3,,,,,,,,,,,,,0.1
7.00E+06,77930,Magic Mike,35.897151,167221571,110,6.1,1040,Drama,Comedy,NA,Steven Soderbergh,2012,1,0,0,0,0,0,0,0,Channing Tatum,1,0,,,,0.2,,,,,,,,,,,,,0.1
7.00E+06,3291,"Good Night, and Good Luck.",17.717681,54600000,93,6.8,273,Drama,History,NA,George Clooney,2005,1,0,0,0,0,0,0,0,David Strathairn,1,0,,,,0.7,,,,,,,,,,,,,0.4
7.00E+06,398,Capote,17.434862,49084830,114,6.8,384,Crime,Drama,NA,Bennett Miller,2005,0,0,0,0,1,0,0,0,Philip Seymour Hoffman,1,0,,,,0.7,,,,,,,,,,,,,0.2
7.00E+06,77016,End of Watch,49.517264,48126384,109,7.2,1170,Crime,Drama,Thriller,David Ayer,2012,0,0,0,0,1,0,0,0,Jake Gyllenhaal,1,0,,,,0.7,,,,,,,,,,,,,0.1
7.00E+06,25196,Crazy Heart,17.697042,39462438,112,6.8,274,Drama,Music,Romance,Scott Cooper,2009,1,0,0,0,0,0,0,0,Jeff Bridges,1,0,,,,0.3,,,,,,,,,,,,,0.1
7.00E+06,1359,American Psycho,45.310443,34266564,102,7.3,2066,Thriller,Drama,Crime,Mary Harron,2000,0,0,0,0,0,0,0,1,Christian Bale,1,0,,,,0.3,,,,,,,,,,,,,0.2
7.00E+06,12573,A Serious Man,23.612409,31430334,105,6.6,483,Comedy,Drama,NA,NA,2009,0,1,0,0,0,0,0,0,Michael Stuhlbarg,1,0,,,,0.5,,,,,,,,,,,,,0.3
7.00E+06,4251,Veer-Zaara,3.721858,29385320,192,7.4,64,Drama,Romance,NA,Yash Chopra,2004,1,0,0,0,0,0,0,0,Shah Rukh Khan,1,0,,,,0.1,,,,,,,,,,,,,0.1
7.00E+06,241771,Beyond the Lights,8.079046,14618727,116,7,139,Romance,Drama,NA,Gina Prince-Bythewood,2014,0,0,0,0,0,0,1,0,Gugu Mbatha-Raw,0,1,,,,0.5,,,,,,,,,,,,,0.1
7.00E+06,13408,The Wash,2.453459,10229331,93,5.3,26,Action,Comedy,NA,DJ Pooh,2001,0,0,0,1,0,0,0,0,Dr. Dre,1,0,,,,0.1,,,,,,,,,,,,,0.1
7.00E+06,13001,Stargate: The Ark of Truth,8.591387,8900000,97,6.9,140,Adventure,Science Fiction,NA,Robert C. Cooper,2008,0,0,1,0,0,0,0,0,Ben Browder,1,0,,,,0.2,,,,,,,,,,,,,0.2
7.00E+06,40794,Mine vaganti,7.720692,8220215,110,7,118,Comedy,Drama,Romance,Ferzan Ozpetek,2010,0,1,0,0,0,0,0,0,Nicole Grimaudo,0,1,,,,0.1,,,,,,,,,,,,,0.1
7.00E+06,13991,College,7.034618,6230276,94,4.8,48,Comedy,NA,NA,Deb Hagan,2008,0,1,0,0,0,0,0,0,Drake Bell,1,0,,,,0.1,,,,,,,,,,,,,0.1
7.00E+06,71859,We Need to Talk About Kevin,21.276864,6038942,112,7.4,677,Drama,Thriller,NA,Lynne Ramsay,2011,1,0,0,0,0,0,0,0,John C. Reilly,1,0,,,,0.2,,,,,,,,,,,,,0.2
7.00E+06,16651,The Other Side of Heaven,2.206097,4720371,113,6.7,14,Action,Adventure,Drama,Mitch Davis,2001,0,0,0,1,0,0,0,0,Christopher Gorham,1,0,,,,0.1,,,,,,,,,,,,,0.1
7.00E+06,14112,Auto Focus,7.051521,2062066,104,6.1,56,Drama,Crime,NA,Paul Schrader,2002,1,0,0,0,0,0,0,0,Greg Kinnear,1,0,,,,0.3,,,,,,,,,,,,,0.1
7.00E+06,30128,I Hope They Serve Beer in Hell,7.155519,1429299,106,5.7,20,Comedy,Drama,NA,Bob Gosse,2009,0,1,0,0,0,0,0,0,Matt Czuchry,1,0,,,,0,,,,,,,,,,,,,0
7.00E+06,301365,The Neon Demon,38.150787,1333124,117,6.4,887,Thriller,Horror,NA,Nicolas Winding Refn,2016,0,0,0,0,0,0,0,1,Elle Fanning,0,1,,,,0.4,,,,,,,,,,,,,0.3
7.00E+06,110402,Ð¢Ñ€ÑƒÐ´Ð½Ð¾ Ð±Ñ‹Ñ‚ÑŒ Ð±Ð¾Ð³Ð¾Ð¼,3.120016,1310673,170,6.7,41,Drama,Science Fiction,NA,Aleksey German,2013,1,0,0,0,0,0,0,0,Leonid Yarmolnik,0,0,,,,0.3,,,,,,,,,,,,,0.1
7.00E+06,306745,Freeheld,8.184588,573335,103,7.1,164,Romance,Drama,NA,Peter Sollett,2015,0,0,0,0,0,0,1,0,Julianne Moore,0,1,,,,0.3,,,,,,,,,,,,,0.1
7.00E+06,47088,The Extra Man,2.26778,453079,108,5.9,29,Comedy,NA,NA,NA,2010,0,1,0,0,0,0,0,0,Kevin Kline,1,0,,,,0.4,,,,,,,,,,,,,0.2
7.00E+06,44835,Hesher,13.635828,382946,106,6.7,212,Drama,NA,NA,Spencer Susser,2010,1,0,0,0,0,0,0,0,Joseph Gordon-Levitt,1,0,,,,0.8,,,,,,,,,,,,,0.1
7.00E+06,27004,Ca$h,8.207425,46488,108,6,73,Crime,Thriller,Comedy,Stephen Milburn Anderson,2010,0,0,0,0,1,0,0,0,Sean Bean,1,0,,,,0.2,,,,,,,,,,,,,0.1
6800000,46738,Incendies,21.285206,7103838,130,7.9,479,Drama,War,Mystery,Denis Villeneuve,2010,1,0,0,0,0,0,0,0,Lubna Azabal,0,1,,,,0.3,,,,,,,,,,,,,0.2
6600000,57119,Jumping the Broom,4.492455,37710610,112,6,56,Comedy,NA,NA,Salim Akil,2011,0,1,0,0,0,0,0,0,Paula Patton,0,1,,,,0.5,,,,,,,,,,,,,0.1
6500000,1640,Crash,28.223163,98410061,112,7.2,1149,Drama,NA,NA,Paul Haggis,2004,1,0,0,0,0,0,0,0,Sandra Bullock,0,1,,,,0.7,,,,,,,,,,,,,0.2
6500000,9388,Thank You for Smoking,29.01153,24793509,92,7.1,664,Comedy,Drama,NA,Jason Reitman,2005,0,1,0,0,0,0,0,0,Aaron Eckhart,1,0,,,,0.2,,,,,,,,,,,,,0.1
6500000,1116,The Wind That Shakes the Barley,6.787967,22889018,124,7.1,154,Drama,History,War,Ken Loach,2006,1,0,0,0,0,0,0,0,Cillian Murphy,1,0,,,,1.6,,,,,,,,,,,,,0.8
6500000,76025,Shame,40.688426,17693675,100,7,875,Drama,NA,NA,Steve McQueen,2011,1,0,0,0,0,0,0,0,Michael Fassbender,1,0,,,,0.6,,,,,,,,,,,,,0.1
6500000,8998,Friends with Money,11.885221,13368437,88,5.1,128,Comedy,Drama,Romance,Nicole Holofcener,2006,0,1,0,0,0,0,0,0,Catherine Keener,0,1,,,,0.1,,,,,,,,,,,,,0.1
6500000,11022,Narc,8.526635,12633747,105,6.8,142,Action,Crime,Drama,Joe Carnahan,2002,0,0,0,1,0,0,0,0,Jason Patric,1,0,,,,0.3,,,,,,,,,,,,,0.2
6500000,4836,Layer Cake,24.0034,11850214,105,7,559,Drama,Thriller,Crime,Matthew Vaughn,2004,1,0,0,0,0,0,0,0,Daniel Craig,1,0,,,,0.2,,,,,,,,,,,,,0.1
6500000,87499,The East,16.574756,2401510,116,6.5,305,Drama,Thriller,NA,Zal Batmanglij,2013,1,0,0,0,0,0,0,0,Brit Marling,0,1,,,,0.1,,,,,,,,,,,,,0.2
6500000,14631,The Work and the Glory II: American Zion,2.639106,2025032,100,8,6,Drama,NA,NA,Sterling Van Wagenen,2005,1,0,0,0,0,0,0,0,Sam Hennings,1,0,,,,0,,,,,,,,,,,,,0.1
6500000,18923,A Home at the End of the World,5.483531,1548955,96,6.8,45,Romance,Drama,NA,Michael Mayer,2004,0,0,0,0,0,0,1,0,Colin Farrell,1,0,,,,0.2,,,,,,,,,,,,,0.1
6500000,28089,The Messenger,8.432401,1521261,113,7.1,119,Drama,History,NA,Oren Moverman,2009,1,0,0,0,0,0,0,0,Ben Foster,1,0,,,,0.1,,,,,,,,,,,,,0.1
6400000,75900,My Week with Marilyn,21.006078,35057696,99,6.6,406,Drama,NA,NA,Simon Curtis,2011,1,0,0,0,0,0,0,0,Michelle Williams,0,1,,,,0.5,,,,,,,,,,,,,0.1
6.00E+06,47816,3 Strikes,1.433692,9.00E+06,82,5.9,15,Action,Comedy,Romance,DJ Pooh,2000,0,0,0,1,0,0,0,0,Brian Hooks,1,0,,,,0,,,,,,,,,,,,,0.1
6.00E+06,16781,Madea's Family Reunion,5.882208,57231524,110,6,77,Drama,Comedy,Romance,Tyler Perry,2006,1,0,0,0,0,0,0,0,Tyler Perry,1,0,,,,0.1,,,,,,,,,,,,,0.1
6.00E+06,1523,The Last King of Scotland,26.286954,48027970,121,7.4,558,Drama,NA,NA,Kevin Macdonald,2006,1,0,0,0,0,0,0,0,Forest Whitaker,1,0,,,,0.8,,,,,,,,,,,,,0.3
6.00E+06,12163,The Wrestler,40.196514,44703995,109,7.3,1000,Drama,Romance,NA,Darren Aronofsky,2008,1,0,0,0,0,0,0,0,Mickey Rourke,1,0,,,,0.4,,,,,,,,,,,,,0.1
6.00E+06,264644,Room,66.11334,35401758,117,8.1,2757,Drama,Thriller,NA,Lenny Abrahamson,2015,1,0,0,0,0,0,0,0,Brie Larson,0,1,,,,0.8,,,,,,,,,,,,,0.2
6.00E+06,87818,Movie 43,35.350303,32438988,90,4.4,797,Comedy,NA,NA,NA,2013,0,1,0,0,0,0,0,0,Anna Faris,0,1,,,,0.5,,,,,,,,,,,,,0.1
6.00E+06,8982,à¸•à¹‰à¸¡à¸¢à¸³à¸à¸¸à¹‰à¸‡,11.81832,27165581,108,6.8,167,Action,Crime,Drama,Prachya Pinkaew,2005,0,0,0,1,0,0,0,0,Tony Jaa,1,0,,,,0.3,,,,,,,,,,,,,0.2
6.00E+06,67913,The Guard,19.411141,19560274,96,6.8,372,Action,Comedy,Thriller,John Michael McDonagh,2011,0,0,0,1,0,0,0,0,Brendan Gleeson,1,0,,,,0.7,,,,,,,,,,,,,0.1
6.00E+06,13370,A Mighty Wind,4.053017,18750246,91,6.6,74,Comedy,Music,NA,Christopher Guest,2003,0,1,0,0,0,0,0,0,Bob Balaban,1,0,,,,0.1,,,,,,,,,,,,,0.1
6.00E+06,14144,Daddy Day Camp,12.601677,18197398,89,4.4,91,Comedy,Family,NA,Fred Savage,2007,0,1,0,0,0,0,0,0,Cuba Gooding Jr.,1,0,,,,0.2,,,,,,,,,,,,,0.1
6.00E+06,250349,Barbecue,5.119593,14348529,98,5.8,214,Comedy,NA,NA,Eric Lavaine,2014,0,1,0,0,0,0,0,0,Lambert Wilson,1,0,,,,0.4,,,,,,,,,,,,,0.1
6.00E+06,83686,The Words,14.988746,13231461,96,6.4,379,Drama,Thriller,NA,NA,2012,1,0,0,0,0,0,0,0,Bradley Cooper,1,0,,,,0.2,,,,,,,,,,,,,0.1
6.00E+06,301351,We Are Your Friends,28.819424,11122090,96,6.3,658,Drama,Music,Romance,Max Joseph,2015,1,0,0,0,0,0,0,0,Zac Efron,1,0,,,,0.1,,,,,,,,,,,,,0.3
6.00E+06,28053,City Island,6.497285,6670712,104,6.9,113,Drama,Comedy,NA,Raymond De Felitta,2009,1,0,0,0,0,0,0,0,Andy GarcÃ­a,1,0,,,,0.5,,,,,,,,,,,,,0.1
6.00E+06,13537,Shattered Glass,6.27257,2944752,94,6.6,111,Drama,History,NA,Billy Ray,2003,1,0,0,0,0,0,0,0,Hayden Christensen,1,0,,,,0.3,,,,,,,,,,,,,0.2
6.00E+06,13990,The Wackness,7.161051,2899975,99,6.2,94,Drama,NA,NA,Jonathan Levine,2008,1,0,0,0,0,0,0,0,Ben Kingsley,1,0,,,,0.2,,,,,,,,,,,,,0.1
6.00E+06,20794,Novocaine,4.148253,2025238,95,6,44,Comedy,Crime,Thriller,David Atkins,2001,0,1,0,0,0,0,0,0,Chelcie Ross,1,0,,,,0.1,,,,,,,,,,,,,0.1
6.00E+06,141,Donnie Darko,61.210016,1270522,113,7.7,3452,Fantasy,Drama,Mystery,Richard Kelly,2001,0,0,0,0,0,1,0,0,Jake Gyllenhaal,1,0,,,,0.3,,,,,,,,,,,,,0.1
6.00E+06,59728,The 5th Quarter,0.215464,399611,97,4.7,12,Drama,NA,NA,Rick Bieber,2011,1,0,0,0,0,0,0,0,Aidan Quinn,1,0,,,,0.2,,,,,,,,,,,,,0.1
6.00E+06,13827,"Surfer, Dude",2.404626,69497,85,4.7,25,Comedy,NA,NA,S.R. Bindler,2008,0,1,0,0,0,0,0,0,Matthew McConaughey,1,0,,,,0,,,,,,,,,,,,,0.1
6.00E+06,244783,Song One,6.349218,32251,86,5.5,87,Drama,NA,NA,Kate Barker-Froyland,2014,1,0,0,0,0,0,0,0,Anne Hathaway,0,1,,,,0.1,,,,,,,,,,,,,0.1
5800000,14351,Crossover,3.201886,7.00E+06,95,4.2,10,Action,Adventure,Drama,Preston A. Whitmore II,2006,0,0,0,1,0,0,0,0,Anthony Mackie,1,0,,,,0.3,,,,,,,,,,,,,0.1
5600000,10664,[REC]Â²,22.341462,18469680,85,6.4,489,Thriller,Horror,NA,NA,2009,0,0,0,0,0,0,0,1,Manuela Velasco,0,1,,,,0.1,,,,,,,,,,,,,0.1
5500000,230266,Miss Julie,5.033065,5.00E+06,120,5.9,45,Drama,NA,NA,Liv Ullmann,2014,1,0,0,0,0,0,0,0,Jessica Chastain,0,1,,,,0.1,,,,,,,,,,,,,0.2
5500000,211954,No se Aceptan Devoluciones,9.59729,99067206,115,7.5,205,Comedy,Drama,NA,Eugenio Derbez,2013,0,1,0,0,0,0,0,0,Loreto Peralta,0,1,,,,0.4,,,,,,,,,,,,,0.1
5500000,231576,Wish I Was Here,15.015271,5483299,120,6.4,300,Drama,Comedy,NA,Zach Braff,2014,1,0,0,0,0,0,0,0,Zach Braff,1,0,,,,0.3,,,,,,,,,,,,,0.1
5300000,1555,L'Auberge espagnole,13.034602,3897799,122,7,266,Drama,Comedy,Romance,CÃ©dric Klapisch,2002,1,0,0,0,0,0,0,0,Romain Duris,1,0,,,,0.1,,,,,,,,,,,,,0.1
5.00E+06,71,Billy Elliot,20.428237,1.10E+08,110,7.4,750,Drama,Comedy,Music,Stephen Daldry,2000,1,0,0,0,0,0,0,0,Jamie Bell,1,0,,,,0.6,,,,,,,,,,,,,0.2
5.00E+06,8346,My Big Fat Greek Wedding,18.115566,368744044,95,6.2,671,Comedy,Drama,Romance,Joel Zwick,2002,0,1,0,0,0,0,0,0,Nia Vardalos,0,1,,,,0.5,,,,,,,,,,,,,0.2
5.00E+06,328425,The Gift,27.247013,58978653,108,6.7,1049,Thriller,Mystery,NA,Joel Edgerton,2015,0,0,0,0,0,0,0,1,Jason Bateman,1,0,,,,0.5,,,,,,,,,,,,,0.1
5.00E+06,152532,Dallas Buyers Club,59.454473,55198285,117,7.9,2886,Drama,History,NA,Jean-Marc VallÃ©e,2013,1,0,0,0,0,0,0,0,Matthew McConaughey,1,0,,,,0.4,,,,,,,,,,,,,0.1
5.00E+06,192141,No Escape,38.006982,54418872,103,6.7,777,Action,Thriller,NA,John Erick Dowdle,2015,0,0,0,1,0,0,0,0,Owen Wilson,1,0,,,,0.3,,,,,,,,,,,,,0.1
5.00E+06,284293,Still Alice,35.307577,43884652,99,7.5,1104,Drama,NA,NA,NA,2014,1,0,0,0,0,0,0,0,Julianne Moore,0,1,,,,0.4,,,,,,,,,,,,,0.1
5.00E+06,11452,National Lampoonâ€™s Van Wilder,35.108498,38275483,92,5.9,858,Comedy,Romance,NA,Walt Becker,2002,0,1,0,0,0,0,0,0,Ryan Reynolds,1,0,,,,0.2,,,,,,,,,,,,,0.1
5.00E+06,1391,Y tu mamÃ¡ tambiÃ©n,16.890285,33616692,106,7.3,315,Drama,Romance,NA,Alfonso CuarÃ³n,2001,1,0,0,0,0,0,0,0,Gael GarcÃ­a Bernal,1,0,,,,0.3,,,,,,,,,,,,,0.1
5.00E+06,122081,Spring Breakers,62.554173,31724284,94,5,1551,Drama,Crime,NA,Harmony Korine,2013,1,0,0,0,0,0,0,0,James Franco,1,0,,,,0.8,,,,,,,,,,,,,0.2
5.00E+06,2295,Clerks II,18.077963,26888376,97,6.9,398,Comedy,NA,NA,Kevin Smith,2006,0,1,0,0,0,0,0,0,Brian O'Halloran,1,0,,,,0.2,,,,,,,,,,,,,0.1
5.00E+06,323677,Race,22.9951,24804129,134,7.1,478,Action,Drama,NA,Stephen Hopkins,2016,0,0,0,1,0,0,0,0,Stephan James,0,0,,,,0.4,,,,,,,,,,,,,0.2
5.00E+06,347126,God's Not Dead 2,6.96858,23507567,121,5.7,72,Drama,NA,NA,Harold Cronk,2016,1,0,0,0,0,0,0,0,Hayley Orrantia,0,1,,,,0.1,,,,,,,,,,,,,0.1
5.00E+06,31175,Soul Kitchen,5.461487,17872796,99,7.1,116,Drama,Comedy,NA,Fatih Akin,2009,1,0,0,0,0,0,0,0,Adam Bousdoukos,0,0,,,,0.2,,,,,,,,,,,,,0.1
5.00E+06,13090,Sunshine Cleaning,19.336367,16174377,102,6.5,255,Comedy,Drama,NA,Christine Jeffs,2008,0,1,0,0,0,0,0,0,Amy Adams,0,1,,,,0.3,,,,,,,,,,,,,0.1
5.00E+06,252680,Moms' Night Out,10.274542,10429707,98,5.5,121,Comedy,NA,NA,NA,2014,0,1,0,0,0,0,0,0,Sarah Drew,0,1,,,,0.5,,,,,,,,,,,,,0.1
5.00E+06,92591,Bernie,12.68514,9206470,100,6.5,320,Comedy,Crime,Drama,Richard Linklater,2012,0,1,0,0,0,0,0,0,Jack Black,1,0,,,,0.5,,,,,,,,,,,,,0.1
5.00E+06,4553,The Machinist,35.252056,8203235,101,7.3,1247,Thriller,Drama,NA,Brad Anderson,2004,0,0,0,0,0,0,0,1,Christian Bale,1,0,,,,0.5,,,,,,,,,,,,,0.2
5.00E+06,171424,The Green Inferno,17.845161,6833445,100,5,349,Action,Adventure,Horror,Eli Roth,2014,0,0,0,1,0,0,0,0,Lorenza Izzo,0,1,,,,0.5,,,,,,,,,,,,,0.3
5.00E+06,46838,Tucker and Dale vs Evil,19.940245,5476793,89,7.3,847,Comedy,Horror,NA,Eli Craig,2010,0,1,0,0,0,0,0,0,Alan Tudyk,1,0,,,,0.1,,,,,,,,,,,,,0.2
5.00E+06,15745,Made,4.149628,5476060,94,6.3,55,Action,Comedy,Thriller,Jon Favreau,2001,0,0,0,1,0,0,0,0,Vince Vaughn,1,0,,,,0.1,,,,,,,,,,,,,0.1
5.00E+06,27585,Rabbit Hole,10.095184,5129058,91,6.9,165,Drama,NA,NA,John Cameron Mitchell,2010,1,0,0,0,0,0,0,0,Nicole Kidman,0,1,,,,0.1,,,,,,,,,,,,,0.1
5.00E+06,343795,90 Minutes in Heaven,3.943706,4842699,121,5.4,40,Drama,NA,NA,Michael Polish,2015,1,0,0,0,0,0,0,0,Kate Bosworth,0,1,,,,0.2,,,,,,,,,,,,,0.1
5.00E+06,13996,Bottle Shock,6.174435,4040588,110,6.6,60,Comedy,Drama,NA,Randall Miller,2008,0,1,0,0,0,0,0,0,Alan Rickman,1,0,,,,0.2,,,,,,,,,,,,,0.1
5.00E+06,64720,Take Shelter,19.807295,3099314,120,7.1,471,Thriller,Drama,NA,Jeff Nichols,2011,0,0,0,0,0,0,0,1,Michael Shannon,1,0,,,,0.4,,,,,,,,,,,,,0.1
5.00E+06,45658,Everything Must Go,9.169411,2614773,97,6,208,Comedy,Drama,Romance,Dan Rush,2010,0,1,0,0,0,0,0,0,Rebecca Hall,0,1,,,,0.2,,,,,,,,,,,,,0.1
5.00E+06,4997,Wonderland,7.79068,2466444,104,6.2,73,Crime,Drama,Mystery,James Cox,2003,0,0,0,0,1,0,0,0,Val Kilmer,1,0,,,,0.1,,,,,,,,,,,,,0.2
5.00E+06,245916,Kill the Messenger,21.343093,2450846,112,6.6,355,Thriller,Crime,Drama,Michael Cuesta,2014,0,0,0,0,0,0,0,1,Jeremy Renner,1,0,,,,0.2,,,,,,,,,,,,,0.1
5.00E+06,13191,"War, Inc.",6.265659,1296184,106,5.6,86,Action,Adventure,Comedy,Joshua Seftel,2008,0,0,0,1,0,0,0,0,John Cusack,1,0,,,,0,,,,,,,,,,,,,0.1
5.00E+06,199933,Atlas Shrugged Part III: Who is John Galt?,1.731035,846704,99,3.9,15,Drama,Science Fiction,Mystery,James Manera,2014,1,0,0,0,0,0,0,0,Eric Allan Kramer,1,0,,,,0.1,,,,,,,,,,,,,0.1
5.00E+06,11600,Redacted,3.792015,782102,90,6.2,37,Drama,War,NA,Brian De Palma,2007,1,0,0,0,0,0,0,0,Izzy Diaz,1,0,,,,0.2,,,,,,,,,,,,,0.1
5.00E+06,1415,Party Monster,4.129165,742898,98,5.9,58,Comedy,Drama,Crime,NA,2003,0,1,0,0,0,0,0,0,Seth Green,1,0,,,,0.1,,,,,,,,,,,,,0.2
5.00E+06,15699,Opal Dream,1.458884,140666,86,6.1,7,Drama,Family,Foreign,Peter Cattaneo,2006,1,0,0,0,0,0,0,0,Sapphire Boyce,0,1,,,,0.1,,,,,,,,,,,,,0.1
4800000,338,"Good bye, Lenin!",11.086001,79384880,121,7.4,586,Comedy,Drama,Romance,Wolfgang Becker,2003,0,1,0,0,0,0,0,0,Daniel BrÃ¼hl,1,0,,,,0.3,,,,,,,,,,,,,0.1
4800000,77987,Only God Forgives,35.754865,10337387,90,5.6,862,Drama,Thriller,Crime,Nicolas Winding Refn,2013,1,0,0,0,0,0,0,0,Ryan Gosling,1,0,,,,0.5,,,,,,,,,,,,,0.5
4600000,147773,The Way Way Back,32.14444,23198652,103,7.1,688,Comedy,Drama,NA,NA,2013,0,1,0,0,0,0,0,0,Liam James,1,0,,,,0.3,,,,,,,,,,,,,0.1
4500000,375290,Airlift,2.551559,3.20E+07,126,7.3,57,Thriller,Action,Drama,Raja Menon,2016,0,0,0,0,0,0,0,1,Akshay Kumar,1,0,,,,0.3,,,,,,,,,,,,,0.1
4500000,641,Requiem for a Dream,11.573034,7390108,102,7.9,2443,Crime,Drama,NA,Darren Aronofsky,2000,0,0,0,0,1,0,0,0,Ellen Burstyn,0,1,,,,0.1,,,,,,,,,,,,,0.1
4500000,36419,After.Life,14.570359,3606395,104,5.4,251,Drama,Horror,Mystery,Agnieszka Wojtowicz-Vosloo,2010,1,0,0,0,0,0,0,0,Liam Neeson,1,0,,,,0.3,,,,,,,,,,,,,0.1
4500000,39800,Life During Wartime,3.108881,744816,97,6.3,30,Comedy,Drama,NA,Todd Solondz,2009,0,1,0,0,0,0,0,0,Ally Sheedy,0,1,,,,0.1,,,,,,,,,,,,,0.1
4361898,321,Mambo Italiano,2.080741,3031801,92,5.6,28,Comedy,Romance,NA,Ã‰mile Gaudreault,2003,0,1,0,0,0,0,0,0,Luke Kirby,1,0,,,,0.1,,,,,,,,,,,,,0.1
4200000,3040,ÐÐ¾Ñ‡Ð½Ð¾Ð¹ Ð´Ð¾Ð·Ð¾Ñ€,12.540624,3.20E+07,114,6.3,210,Fantasy,Action,Thriller,Timur Bekmambetov,2004,0,0,0,0,0,1,0,0,Konstantin Khabenskiy,0,0,,,,0.4,,,,,,,,,,,,,0.1
4.00E+06,153,Lost in Translation,45.66662,119723856,102,7.3,1895,Drama,NA,NA,Sofia Coppola,2003,1,0,0,0,0,0,0,0,Bill Murray,1,0,,,,0.1,,,,,,,,,,,,,0.2
4.00E+06,241251,The Boy Next Door,24.161735,52425855,91,4.1,1022,Thriller,NA,NA,Rob Cohen,2015,0,0,0,0,0,0,0,1,Jennifer Lopez,0,1,,,,0.4,,,,,,,,,,,,,0.1
4.00E+06,1365,Monster's Ball,14.042041,44909486,111,6.5,250,Drama,Romance,NA,Marc Forster,2001,1,0,0,0,0,0,0,0,Halle Berry,0,1,,,,0.2,,,,,,,,,,,,,0.1
4.00E+06,85350,Boyhood,43.40352,44349000,164,7.5,1971,Drama,NA,NA,Richard Linklater,2014,1,0,0,0,0,0,0,0,Ellar Coltrane,1,0,,,,0.2,,,,,,,,,,,,,0.1
4.00E+06,46332,Des hommes et des dieux,4.992475,41424067,120,6.5,91,Drama,History,NA,Xavier Beauvois,2010,1,0,0,0,0,0,0,0,Lambert Wilson,1,0,,,,0.6,,,,,,,,,,,,,0.1
4.00E+06,512,Scoop,17.229537,31584901,96,6.4,420,Comedy,Mystery,NA,Woody Allen,2006,0,1,0,0,0,0,0,0,Scarlett Johansson,0,1,,,,0.4,,,,,,,,,,,,,0.1
4.00E+06,81390,A Lonely Place to Die,8.30723,25345000,99,6.2,157,Adventure,Action,Thriller,Julian Gilbey,2011,0,0,1,0,0,0,0,0,Melissa George,0,1,,,,0.3,,,,,,,,,,,,,0.1
4.00E+06,8618,The History Boys,3.771652,13401952,109,6.6,66,Comedy,Drama,NA,Nicholas Hytner,2006,0,1,0,0,0,0,0,0,Samuel Anderson,1,0,,,,0.3,,,,,,,,,,,,,0.1
