revenue,popularity,runtime,budget,vote_average,prod_comp_count,country_release_count,Drama,Comedy,Adventure,Action,Crime,Fantasy,Romance,Thriller,is_male,is_female,main_lead,id,original_title,genre_1,genre_2,genre_3,director,release_year,vote_count,,,,,,,,,,,,,,
205366737,39.004588,131,1.50E+08,6.4,0.4,0.1,0,0,0,1,0,0,0,0,1,0,Channing Tatum,117251,White House Down,Action,Drama,Thriller,Roland Emmerich,2013,1891,,,,,,,,,,,,,,
128388320,48.03528,111,1.50E+08,5.9,0.4,0.1,0,0,1,0,0,0,0,0,1,0,Levi Miller,266647,Pan,Adventure,Family,Fantasy,Joe Wright,2015,954,,,,,,,,,,,,,,
38992758,12.362599,88,1.50E+08,5.5,0.1,0.1,0,0,1,0,0,0,0,0,1,0,Seth Green,50321,Mars Needs Moms,Adventure,Animation,Family,Simon Wells,2011,199,,,,,,,,,,,,,,
64459316,22.550135,85,1.49E+08,6,0.2,0.2,0,0,1,0,0,0,0,0,1,0,Hugh Jackman,11619,Flushed Away,Adventure,Animation,Comedy,NA,2006,874,,,,,,,,,,,,,,
694713380,77.77477,133,1.45E+08,6.8,0.6,0.3,0,0,0,1,0,0,0,0,1,0,Tom Cruise,56292,Mission: Impossible - Ghost Protocol,Action,Thriller,Adventure,Brad Bird,2011,3972,,,,,,,,,,,,,,
609123048,100.21391,102,1.45E+08,7.6,0.2,0.1,0,0,0,0,0,1,0,0,1,0,Jay Baruchel,82702,How to Train Your Dragon 2,Fantasy,Action,Adventure,Dean DeBlois,2014,3106,,,,,,,,,,,,,,
521170825,56.747978,95,1.45E+08,6.7,0.4,0.2,0,0,0,1,0,0,0,0,1,0,Jack Black,140300,Kung Fu Panda 3,Action,Adventure,Animation,NA,2016,1603,,,,,,,,,,,,,,
401128639,60.034162,112,1.45E+08,5.2,0.5,0.2,0,0,1,0,0,0,0,0,1,0,Brendan Fraser,1735,The Mummy: Tomb of the Dragon Emperor,Adventure,Action,Fantasy,Rob Cohen,2008,1387,,,,,,,,,,,,,,
306941670,61.788035,97,1.45E+08,7.1,0.1,0.1,0,0,0,0,0,1,0,0,1,0,Chris Pine,81188,Rise of the Guardians,Fantasy,Animation,Family,Peter Ramsey,2012,1922,,,,,,,,,,,,,,
229147509,66.21806,116,1.44E+08,5.3,0.7,0.1,0,0,0,1,0,0,0,0,0,1,Melissa McCarthy,43074,Ghostbusters,Action,Fantasy,Comedy,Paul Feig,2016,2142,,,,,,,,,,,,,,
655011224,271.972889,143,1.40E+08,7.5,0.2,0.1,0,0,1,0,0,0,0,0,1,0,Johnny Depp,22,Pirates of the Caribbean: The Curse of the Black Pearl,Adventure,Fantasy,Action,Gore Verbinski,2003,6985,,,,,,,,,,,,,,
585174222,120.725053,126,1.40E+08,7.4,0.1,0.1,0,0,0,1,0,0,0,0,1,0,Robert Downey Jr.,1726,Iron Man,Action,Science Fiction,Adventure,Jon Favreau,2008,8776,,,,,,,,,,,,,,
553799566,58.485967,151,1.40E+08,6.4,0.3,0.1,0,0,0,1,0,0,0,0,1,0,Bruce Willis,95,Armageddon,Action,Thriller,Science Fiction,Michael Bay,1998,2482,,,,,,,,,,,,,,
456758981,52.341226,154,1.40E+08,7.3,0.4,0.3,1,0,0,0,0,0,0,0,1,0,Tom Cruise,616,The Last Samurai,Drama,Action,War,Edward Zwick,2003,1895,,,,,,,,,,,,,,
441818803,91.332849,88,1.40E+08,6,0.4,0.1,0,0,0,1,0,0,0,0,1,0,Tommy Lee Jones,608,Men in Black II,Action,Adventure,Comedy,Barry Sonnenfeld,2002,3114,,,,,,,,,,,,,,
431971116,54.159392,133,1.40E+08,5.8,0.1,0.2,0,0,1,0,0,0,0,0,1,0,Pierce Brosnan,36669,Die Another Day,Adventure,Action,Thriller,Lee Tamahori,2002,1092,,,,,,,,,,,,,,
370569774,74.506246,124,1.40E+08,6.6,0.1,0.1,0,0,0,1,0,0,0,0,1,0,Chris Evans,1771,Captain America: The First Avenger,Action,Adventure,Science Fiction,Joe Johnston,2011,7047,,,,,,,,,,,,,,
285444603,24.855701,127,1.40E+08,6.3,0.3,0.1,0,0,0,1,0,0,0,0,1,0,Mel Gibson,944,Lethal Weapon 4,Action,Adventure,Comedy,Richard Donner,1998,767,,,,,,,,,,,,,,
268031828,101.599427,150,1.40E+08,5.6,0.4,0.3,0,0,1,0,0,0,0,0,1,0,Christian Bale,147441,Exodus: Gods and Kings,Adventure,Drama,Action,Ridley Scott,2014,1921,,,,,,,,,,,,,,
258022233,22.57178,91,1.40E+08,6.1,0.1,0.1,0,0,0,1,0,0,0,0,1,0,Chris Tucker,5174,Rush Hour 3,Action,Comedy,Crime,Brett Ratner,2007,783,,,,,,,,,,,,,,
183345589,44.19092,120,1.40E+08,6,0.5,0.2,0,0,1,0,0,0,0,0,0,1,Ruby Barnhill,267935,The BFG,Adventure,Family,Fantasy,Steven Spielberg,2016,1000,,,,,,,,,,,,,,
150680864,56.257249,127,1.40E+08,5.3,0.5,0.2,0,0,0,0,0,1,0,0,1,0,Brenton Thwaites,205584,Gods of Egypt,Fantasy,NA,NA,Alex Proyas,2016,1277,,,,,,,,,,,,,,
109578115,38.924136,95,1.40E+08,7.2,0.2,0.1,0,0,1,0,0,0,0,0,1,0,Joseph Gordon-Levitt,9016,Treasure Planet,Adventure,Animation,Family,NA,2002,948,,,,,,,,,,,,,,
821708551,82.502566,121,1.39E+08,6.8,0.2,0.1,0,0,0,0,0,1,0,0,1,0,Tobey Maguire,557,Spider-Man,Fantasy,Action,NA,Sam Raimi,2002,5265,,,,,,,,,,,,,,
245360480,34.981698,138,1.37E+08,5.3,0.4,0.1,1,0,0,0,0,0,0,0,1,0,Eric Bana,1927,Hulk,Drama,Action,Science Fiction,Ang Lee,2003,1533,,,,,,,,,,,,,,
85131830,26.074908,106,1.37E+08,5.9,0.3,0.2,0,0,1,0,0,0,0,0,1,0,Donald Sutherland,2114,Final Fantasy: The Spirits Within,Adventure,Action,Animation,NA,2001,433,,,,,,,,,,,,,,
585178928,64.183321,98,1.35E+08,6.8,0.1,0.1,0,0,1,0,0,0,0,0,1,0,Nicolas Cage,49519,The Croods,Adventure,Animation,Comedy,NA,2013,2399,,,,,,,,,,,,,,
368871007,63.473086,94,1.35E+08,6.8,0.2,0.1,0,0,0,0,0,1,0,0,1,0,Jim Parsons,228161,Home,Fantasy,Comedy,Animation,Tim Johnson,2015,1519,,,,,,,,,,,,,,
361832400,39.604363,128,1.35E+08,6,0.2,0.2,0,0,1,0,0,0,0,0,1,0,Pierce Brosnan,36643,The World Is Not Enough,Adventure,Action,Thriller,Michael Apted,1999,862,,,,,,,,,,,,,,
245623848,39.873791,112,1.35E+08,5.8,0.5,0.3,0,0,0,0,0,1,0,0,0,1,Megan Fox,308531,Teenage Mutant Ninja Turtles: Out of the Shadows,Fantasy,Action,Adventure,Dave Green,2016,963,,,,,,,,,,,,,,
76932943,17.88953,121,1.35E+08,4.9,0.5,0.1,0,0,0,1,0,0,0,0,0,1,Josh Lucas,10048,Stealth,Action,NA,NA,Rob Cohen,2005,331,,,,,,,,,,,,,,
591739379,48.572726,116,1.32E+08,6.2,0.4,0.1,0,0,1,0,0,0,0,0,1,0,Tom Cruise,74,War of the Worlds,Adventure,Thriller,Science Fiction,Steven Spielberg,2005,2322,,,,,,,,,,,,,,
847423452,76.310119,146,1.30E+08,7.4,0.2,0.1,0,0,1,0,0,0,0,0,0,1,Jennifer Lawrence,101299,The Hunger Games: Catching Fire,Adventure,Action,Science Fiction,Francis Lawrence,2013,6495,,,,,,,,,,,,,,
789804554,79.679601,141,1.30E+08,7.7,0.3,0.2,0,0,1,0,0,0,0,0,1,0,Daniel Radcliffe,673,Harry Potter and the Prisoner of Azkaban,Adventure,Fantasy,Family,Alfonso CuarÃ³n,2004,5877,,,,,,,,,,,,,,
631744560,84.689648,90,1.30E+08,6.9,0.1,0.1,0,0,1,0,0,0,0,0,1,0,Jack Black,9502,Kung Fu Panda,Adventure,Animation,Family,NA,2008,3145,,,,,,,,,,,,,,
554987477,20.678787,90,1.30E+08,6.4,0.1,0.1,0,0,0,1,0,0,0,0,1,0,Antonio Banderas,417859,Puss in Boots,Action,Adventure,Animation,Chris Miller,2011,451,,,,,,,,,,,,,,
371940071,89.938296,107,1.30E+08,6.7,0.7,0.2,0,0,1,0,0,0,0,0,1,0,Jamie Bell,17578,The Adventures of Tintin,Adventure,Animation,Mystery,Steven Spielberg,2011,2061,,,,,,,,,,,,,,
371876278,59.325589,110,1.30E+08,5.4,0.6,0.1,0,0,1,0,0,0,0,0,1,0,Dwayne Johnson,72559,G.I. Joe: Retaliation,Adventure,Action,Science Fiction,Jon M. Chu,2013,3025,,,,,,,,,,,,,,
289047763,60.810723,92,1.30E+08,5.4,0.7,0.3,0,0,1,0,0,0,0,0,1,0,Ioan Gruffudd,1979,4: Rise of the Silver Surfer,Adventure,Fantasy,Action,Tim Story,2007,2589,,,,,,,,,,,,,,
276572938,90.33681,120,1.30E+08,6,0.5,0.1,0,0,0,1,0,0,0,0,1,0,Jeremy Renner,49040,The Bourne Legacy,Action,Thriller,NA,Tony Gilroy,2012,2651,,,,,,,,,,,,,,
273339556,38.068736,147,1.30E+08,6.3,0.2,0.1,0,0,1,0,0,0,0,0,1,0,Martin Lawrence,8961,Bad Boys II,Adventure,Action,Comedy,Michael Bay,2003,1564,,,,,,,,,,,,,,
211643158,44.490453,144,1.30E+08,6.6,1,0.5,1,0,0,0,0,0,0,0,1,0,Orlando Bloom,1495,Kingdom of Heaven,Drama,Action,Adventure,Ridley Scott,2005,1157,,,,,,,,,,,,,,
185258983,64.798873,163,1.30E+08,7,0.6,0.1,0,0,0,1,0,0,0,0,0,1,Malin Ã…kerman,13183,Watchmen,Action,Mystery,Science Fiction,Zack Snyder,2009,2811,,,,,,,,,,,,,,
119269486,21.605568,124,1.30E+08,5.7,1,0.4,0,0,0,1,0,0,0,0,1,0,Matthew McConaughey,7364,Sahara,Action,Adventure,Comedy,Breck Eisner,2005,434,,,,,,,,,,,,,,
117831631,50.561849,105,1.30E+08,5.2,0.5,0.3,0,0,0,1,0,0,0,0,1,0,Kit Harington,76649,Pompeii,Action,Adventure,History,Paul W.S. Anderson,2014,1267,,,,,,,,,,,,,,
61648500,39.448066,96,1.30E+08,5.4,0.3,0.1,0,0,0,0,0,1,0,0,1,0,Jeff Bridges,49524,R.I.P.D.,Fantasy,Action,Comedy,Robert Schwentke,2013,1260,,,,,,,,,,,,,,
49554002,28.840997,165,1.30E+08,6.3,0.5,0.3,1,0,0,0,0,0,0,0,0,1,Nicole Kidman,6972,Australia,Drama,NA,NA,Baz Luhrmann,2008,694,,,,,,,,,,,,,,
349424282,115.597753,97,1.27E+08,6.1,0.5,0.2,0,0,1,0,0,0,0,0,1,0,Ben Stiller,181533,Night at the Museum: Secret of the Tomb,Adventure,Comedy,Fantasy,Shawn Levy,2014,1851,,,,,,,,,,,,,,
162949164,37.68056,136,1.26E+08,6.5,0.3,0.1,0,0,0,1,0,0,0,0,1,0,Ewan McGregor,1635,The Island,Action,Thriller,Science Fiction,Michael Bay,2005,1770,,,,,,,,,,,,,,
976475550,109.984351,152,1.25E+08,7.5,0.3,0.2,0,0,1,0,0,0,0,0,1,0,Daniel Radcliffe,671,Harry Potter and the Philosopher's Stone,Adventure,Fantasy,Family,Chris Columbus,2001,7006,,,,,,,,,,,,,,
767820459,45.313197,149,1.25E+08,6.5,0.4,0.4,0,0,0,0,0,0,0,1,1,0,Tom Hanks,591,The Da Vinci Code,Thriller,Mystery,NA,Ron Howard,2006,2704,,,,,,,,,,,,,,
626137675,7.255718,130,1.25E+08,7.1,0.3,0.1,0,0,0,1,0,0,0,0,1,0,Vin Diesel,51497,Fast Five,Action,Thriller,Crime,Justin Lin,2011,2438,,,,,,,,,,,,,,
546388105,54.931334,123,1.25E+08,5.9,0.3,0.2,0,0,1,0,0,0,0,0,1,0,Tom Cruise,955,Mission: Impossible II,Adventure,Action,Thriller,John Woo,2000,1928,,,,,,,,,,,,,,
544272402,41.380094,124,1.25E+08,6.2,0.5,0.1,0,0,0,1,0,0,0,0,1,0,Dennis Quaid,435,The Day After Tomorrow,Action,Adventure,Science Fiction,Roland Emmerich,2004,2392,,,,,,,,,,,,,,
362637473,46.115758,139,1.25E+08,5.6,0.4,0.1,1,0,0,0,0,0,0,0,1,0,Russell Crowe,86834,Noah,Drama,Adventure,NA,Darren Aronofsky,2014,2350,,,,,,,,,,,,,,
334615000,81.499621,129,1.25E+08,7,0.5,0.1,0,0,1,0,0,0,0,0,1,0,Robert Downey Jr.,58574,Sherlock Holmes: A Game of Shadows,Adventure,Action,Crime,Guy Ritchie,2011,3886,,,,,,,,,,,,,,
238207122,50.073575,125,1.25E+08,4.2,0.2,0.2,0,0,0,1,0,0,0,0,1,0,George Clooney,415,Batman & Robin,Action,Crime,Fantasy,Joel Schumacher,1997,1418,,,,,,,,,,,,,,
232713139,47.686442,106,1.25E+08,5.6,0.5,0.1,0,0,1,0,0,0,0,0,1,0,Sam Worthington,18823,Clash of the Titans,Adventure,Fantasy,Action,Louis Leterrier,2010,2233,,,,,,,,,,,,,,
8.29E+08,99.687084,115,1.20E+08,6.1,0.3,0.1,0,0,1,0,0,0,0,0,0,1,Kristen Stewart,50620,The Twilight Saga: Breaking Dawn - Part 2,Adventure,Fantasy,Drama,Bill Condon,2012,2553,,,,,,,,,,,,,,
649398328,43.987061,142,1.20E+08,6.4,0.1,0.1,0,0,1,0,0,0,0,0,1,0,Ewan McGregor,1894,Star Wars: Episode II - Attack of the Clones,Adventure,Action,Science Fiction,George Lucas,2002,3992,,,,,,,,,,,,,,
609016565,51.328145,127,1.20E+08,7.2,0.6,0.3,0,0,1,0,0,0,0,0,1,0,Suraj Sharma,87827,Life of Pi,Adventure,Drama,Action,Ang Lee,2012,5797,,,,,,,,,,,,,,
415484914,62.641286,123,1.20E+08,5.9,0.5,0.3,0,0,0,1,0,0,0,0,1,0,Matt Damon,324668,Jason Bourne,Action,Thriller,NA,Paul Greengrass,2016,2341,,,,,,,,,,,,,,
415440673,15.953444,126,1.20E+08,6.3,0.6,0.2,0,0,0,1,0,0,0,0,1,0,Hugh Jackman,76170,The Wolverine,Action,Science Fiction,Adventure,James Mangold,2013,4053,,,,,,,,,,,,,,
363258859,87.350802,95,1.20E+08,6.8,0.2,0.1,0,0,1,0,0,0,0,0,1,0,Kevin Spacey,9487,A Bug's Life,Adventure,Animation,Comedy,NA,1998,2303,,,,,,,,,,,,,,
347234916,95.914473,115,1.20E+08,6.7,0.6,0.2,0,0,0,1,0,0,0,0,1,0,Will Smith,2048,"I, Robot",Action,Science Fiction,NA,Alex Proyas,2004,3793,,,,,,,,,,,,,,
325756637,25.752118,130,1.20E+08,6.2,0.3,0.1,1,0,0,0,0,0,0,0,1,0,George Clooney,2133,The Perfect Storm,Drama,NA,NA,Wolfgang Petersen,2000,597,,,,,,,,,,,,,,
286168572,67.698004,124,1.20E+08,6.4,0.5,0.1,0,0,0,1,0,0,0,0,1,0,Tom Cruise,75612,Oblivion,Action,Science Fiction,Adventure,Joseph Kosinski,2013,4800,,,,,,,,,,,,,,
259175788,33.616115,106,1.20E+08,5.2,0.4,0.1,0,0,0,1,0,0,0,0,0,1,Cameron Diaz,9471,Charlie's Angels: Full Throttle,Action,Adventure,Comedy,McG,2003,914,,,,,,,,,,,,,,
242688965,66.757869,102,1.20E+08,5.7,0.3,0.2,0,0,0,1,0,0,0,0,1,0,Joel Kinnaman,97020,RoboCop,Action,Science Fiction,NA,JosÃ© Padilha,2014,2342,,,,,,,,,,,,,,
227817248,31.703608,119,1.20E+08,5.5,0.3,0.1,0,0,0,1,0,0,0,0,1,0,Seth Rogen,40805,The Green Hornet,Action,Crime,Comedy,Michel Gondry,2011,1251,,,,,,,,,,,,,,
167977596,38.126095,100,1.20E+08,4.4,0.7,0.1,0,0,0,1,0,0,0,0,1,0,Miles Teller,166424,Fantastic Four,Action,Adventure,Science Fiction,Josh Trank,2015,2278,,,,,,,,,,,,,,
93945766,17.060695,135,1.20E+08,5.7,0.6,0.3,0,0,0,1,0,0,0,0,1,0,Emile Hirsch,7459,Speed Racer,Action,Family,Science Fiction,NA,2008,354,,,,,,,,,,,,,,
48668907,11.137655,121,1.20E+08,4.9,0.3,0.1,0,1,0,0,0,0,0,0,0,1,Reese Witherspoon,42888,How Do You Know,Comedy,Drama,Romance,James L. Brooks,2010,223,,,,,,,,,,,,,,
261930431,44.906918,109,1.17E+08,5.9,0.5,0.1,0,0,0,1,0,0,0,0,1,0,Tom Cruise,37834,Knight and Day,Action,Comedy,NA,James Mangold,2010,1547,,,,,,,,,,,,,,
1.02E+08,45.616098,170,1.16E+08,7,0.8,0.1,1,0,0,0,0,0,0,0,1,0,Leonardo DiCaprio,2567,The Aviator,Drama,NA,NA,Martin Scorsese,2004,1489,,,,,,,,,,,,,,
178127760,16.90444,108,1.16E+08,5.7,0.2,0.1,0,0,0,1,0,0,0,0,1,0,Pierce Brosnan,9619,Dante's Peak,Action,Adventure,Thriller,Roger Donaldson,1997,428,,,,,,,,,,,,,,
924317558,54.035265,136,1.15E+08,6.3,0.1,0.1,0,0,1,0,0,0,0,0,1,0,Liam Neeson,1893,Star Wars: Episode I - The Phantom Menace,Adventure,Action,Science Fiction,George Lucas,1999,4432,,,,,,,,,,,,,,
378882411,38.729418,141,1.15E+08,6.8,0.2,0.1,0,0,0,1,0,0,0,0,1,0,Arnold Schwarzenegger,36955,True Lies,Action,Thriller,NA,James Cameron,1994,1116,,,,,,,,,,,,,,
274703340,41.498631,100,1.15E+08,5.7,0.7,0.1,0,0,1,0,0,0,0,0,0,1,Angelina Jolie,1995,Lara Croft: Tomb Raider,Adventure,Fantasy,Action,Simon West,2001,2192,,,,,,,,,,,,,,
164602163,60.467984,114,1.15E+08,6,0.3,0.1,0,0,0,1,0,0,0,0,1,0,Chris Hemsworth,290595,The Huntsman: Winter's War,Action,Adventure,Drama,Cedric Nicolas-Troyan,2016,1523,,,,,,,,,,,,,,
77628265,18.714197,134,1.15E+08,5.8,0.2,0.1,1,0,0,0,0,0,0,0,1,0,Nicolas Cage,12100,Windtalkers,Drama,Action,History,John Woo,2002,341,,,,,,,,,,,,,,
237382724,22.845143,85,1.12E+08,4.9,0.4,0.1,0,1,0,0,0,0,0,0,1,0,Jack Black,38745,Gulliver's Travels,Comedy,NA,NA,Rob Letterman,2010,621,,,,,,,,,,,,,,
574480841,48.780039,108,1.10E+08,6.3,0.4,0.2,0,0,0,1,0,0,0,0,1,0,Ben Stiller,1593,Night at the Museum,Action,Adventure,Comedy,Shawn Levy,2006,2862,,,,,,,,,,,,,,
478207520,44.635452,120,1.10E+08,6.5,0.5,0.1,0,0,0,1,0,0,0,0,0,1,Angelina Jolie,787,Mr. & Mrs. Smith,Action,Comedy,Drama,Doug Liman,2005,2965,,,,,,,,,,,,,,
470490832,100.412364,114,1.10E+08,6,0.4,0.3,0,0,0,1,0,0,0,0,1,0,Dwayne Johnson,254128,San Andreas,Action,Drama,Thriller,Brad Peyton,2015,2968,,,,,,,,,,,,,,
407711549,2.871739,133,1.10E+08,6.8,0.6,0.1,0,0,1,0,0,0,0,0,1,0,Patrick Stewart,36658,X2,Adventure,Action,Science Fiction,Bryan Singer,2003,3506,,,,,,,,,,,,,,
383531464,48.93337,128,1.10E+08,6.4,0.5,0.2,0,0,0,1,0,0,0,0,1,0,Bruce Willis,1571,Live Free or Die Hard,Action,Thriller,NA,Len Wiseman,2007,2089,,,,,,,,,,,,,,
362744280,76.840712,125,1.10E+08,6.4,0.5,0.1,0,0,0,0,0,0,0,1,1,0,George Clooney,163,Ocean's Twelve,Thriller,Crime,NA,Steven Soderbergh,2004,2124,,,,,,,,,,,,,,
337580051,71.510596,102,1.10E+08,6.1,0.6,0.1,0,0,0,1,0,0,0,0,1,0,Sullivan Stapleton,53182,300: Rise of an Empire,Action,War,NA,Noam Murro,2014,2397,,,,,,,,,,,,,,
333011068,42.887121,119,1.10E+08,6,0.1,0.2,0,0,1,0,0,0,0,0,1,0,Pierce Brosnan,714,Tomorrow Never Dies,Adventure,Action,Thriller,Roger Spottiswoode,1997,925,,,,,,,,,,,,,,
299268508,37.195046,127,1.10E+08,6.6,0.9,0.2,0,0,0,1,0,0,0,0,1,0,Hugh Jackman,39254,Real Steel,Action,Science Fiction,Drama,Shawn Levy,2011,2692,,,,,,,,,,,,,,
295238201,103.718387,119,1.10E+08,6.2,0.4,0.1,0,0,1,0,0,0,0,0,0,1,Shailene Woodley,262500,Insurgent,Adventure,Science Fiction,Thriller,Robert Schwentke,2015,3829,,,,,,,,,,,,,,
293329073,48.829437,100,1.10E+08,6.2,0.4,0.1,0,0,0,1,0,0,0,0,0,1,Angelina Jolie,27576,Salt,Action,Mystery,Thriller,Phillip Noyce,2010,2093,,,,,,,,,,,,,,
228738393,46.834704,114,1.10E+08,5.2,0.7,0.2,0,0,0,0,0,0,0,1,1,0,Nicolas Cage,1250,Ghost Rider,Thriller,Action,Fantasy,Mark Steven Johnson,2007,1712,,,,,,,,,,,,,,
215294342,23.657284,165,1.10E+08,6.8,0.4,0.2,1,0,0,0,0,0,0,0,1,0,Mel Gibson,2024,The Patriot,Drama,History,War,Roland Emmerich,2000,1099,,,,,,,,,,,,,,
179246868,86.105615,121,1.10E+08,5.9,0.4,0.1,0,0,1,0,0,0,0,0,0,1,Shailene Woodley,262504,Allegiant,Adventure,Science Fiction,NA,Robert Schwentke,2016,1998,,,,,,,,,,,,,,
72178895,22.643776,120,1.10E+08,5.7,0.7,0.4,0,0,0,1,0,0,0,0,1,0,Jackie Chan,10204,Around the World in 80 Days,Action,Adventure,Comedy,Frank Coraci,2004,672,,,,,,,,,,,,,,
630161890,167.93287,141,1.08E+08,7.6,0.6,0.1,1,0,0,0,0,0,0,0,1,0,Matt Damon,286217,The Martian,Drama,Adventure,Science Fiction,Ridley Scott,2015,7268,,,,,,,,,,,,,,
87713825,18.866672,157,1.07E+08,6.7,0.1,0.1,1,0,0,0,0,0,0,0,1,0,Will Smith,8489,Ali,Drama,NA,NA,Michael Mann,2001,447,,,,,,,,,,,,,,
351040419,61.196071,143,1.05E+08,7.3,0.6,0.2,1,0,0,0,0,0,0,0,1,0,Leonardo DiCaprio,64682,The Great Gatsby,Drama,Romance,NA,Baz Luhrmann,2013,3769,,,,,,,,,,,,,,
347434178,32.473628,105,1.05E+08,5.5,0.5,0.1,0,0,0,0,0,1,0,0,1,0,Hank Azaria,77931,The Smurfs 2,Fantasy,Family,Comedy,Raja Gosnell,2013,695,,,,,,,,,,,,,,
267045765,62.479574,97,1.05E+08,6.7,0.2,0.1,0,0,0,0,0,0,1,0,0,1,Anika Noni Rose,10198,The Princess and the Frog,Romance,Family,Animation,NA,2009,1247,,,,,,,,,,,,,,
133718711,33.507289,114,1.05E+08,5.5,0.4,0.3,0,0,0,1,0,0,0,0,1,0,Edgar RamÃ­rez,257088,Point Break,Action,Crime,Thriller,Ericson Core,2015,783,,,,,,,,,,,,,,
121214377,58.782359,129,1.05E+08,6.7,0.3,0.1,0,0,1,0,0,0,0,0,1,0,Casper Van Dien,563,Starship Troopers,Adventure,Action,Thriller,Paul Verhoeven,1997,1560,,,,,,,,,,,,,,
115772733,27.835436,119,1.05E+08,6.3,0.2,0.1,0,0,0,1,0,0,0,0,1,0,Vin Diesel,2789,The Chronicles of Riddick,Action,Science Fiction,NA,David Twohy,2004,1570,,,,,,,,,,,,,,
457640427,95.301296,155,1.03E+08,7.9,0.7,0.2,0,0,0,1,0,0,0,0,1,0,Russell Crowe,98,Gladiator,Action,Drama,Adventure,Ridley Scott,2000,5439,,,,,,,,,,,,,,
358372926,65.948959,145,1.02E+08,7.1,0.7,0.1,0,0,0,1,0,0,0,0,1,0,Tom Cruise,180,Minority Report,Action,Thriller,Science Fiction,Steven Spielberg,2002,2608,,,,,,,,,,,,,,
147080413,36.788745,99,1.02E+08,6.1,0.5,0.2,0,0,0,1,0,0,0,0,1,0,John Travolta,9705,Swordfish,Action,Crime,Thriller,Dominic Sena,2001,932,,,,,,,,,,,,,,
130482868,73.872343,172,1.02E+08,6.6,0.8,0.4,1,0,0,0,0,0,0,0,1,0,Tom Hanks,83542,Cloud Atlas,Drama,Science Fiction,NA,NA,2012,2977,,,,,,,,,,,,,,
5.20E+08,101.74155,137,1.00E+08,7.7,0.5,0.2,0,0,0,1,0,0,0,0,1,0,Arnold Schwarzenegger,280,Terminator 2: Judgment Day,Action,Thriller,Science Fiction,James Cameron,1991,4185,,,,,,,,,,,,,,
876688482,132.397737,161,1.00E+08,7.4,0.3,0.3,0,0,1,0,0,0,0,0,1,0,Daniel Radcliffe,672,Harry Potter and the Chamber of Secrets,Adventure,Fantasy,Family,Chris Columbus,2002,5815,,,,,,,,,,,,,,
425368238,82.121691,165,1.00E+08,7.8,0.2,0.1,1,0,0,0,0,0,0,0,1,0,Jamie Foxx,68718,Django Unchained,Drama,Western,NA,Quentin Tarantino,2012,10099,,,,,,,,,,,,,,
392000694,95.007934,180,1.00E+08,7.9,0.5,0.1,0,0,0,0,1,0,0,0,1,0,Leonardo DiCaprio,106646,The Wolf of Wall Street,Crime,Drama,Comedy,Martin Scorsese,2013,6571,,,,,,,,,,,,,,
362211740,51.188633,119,1.00E+08,5.6,0.3,0.1,0,0,0,0,0,0,0,1,1,0,Mark Wahlberg,869,Planet of the Apes,Thriller,Science Fiction,Action,Tim Burton,2001,1243,,,,,,,,,,,,,,
347451894,58.849256,131,1.00E+08,6.4,0.4,0.1,0,0,1,0,0,0,0,0,1,0,Nicolas Cage,2059,National Treasure,Adventure,Action,Thriller,Jon Turteltaub,2004,1926,,,,,,,,,,,,,,
336529144,48.205606,121,1.00E+08,5.2,0.2,0.2,0,0,0,1,0,0,0,0,1,0,Val Kilmer,414,Batman Forever,Action,Crime,Fantasy,Joel Schumacher,1995,1498,,,,,,,,,,,,,,
312573423,53.732892,103,1.00E+08,6.1,0.2,0.1,0,0,0,1,0,0,0,0,1,0,Sylvester Stallone,76163,The Expendables 2,Action,Adventure,Thriller,Simon West,2012,2896,,,,,,,,,,,,,,
310650585,32.389353,98,1.00E+08,5.4,0.6,0.1,0,1,0,0,0,0,0,0,1,0,Robert De Niro,39451,Little Fockers,Comedy,Romance,NA,Paul Weitz,2010,1060,,,,,,,,,,,,,,
288347692,18.325897,146,1.00E+08,5.4,0.4,0.1,0,1,0,0,0,0,0,0,0,1,Sarah Jessica Parker,37786,Sex and the City 2,Comedy,Drama,Romance,Michael Patrick King,2010,426,,,,,,,,,,,,,,
278731369,41.426678,103,1.00E+08,6,1.1,0.4,0,0,0,1,0,0,0,0,1,0,Johnny Depp,37710,The Tourist,Action,Thriller,Romance,Florian Henckel von Donnersmarck,2010,1699,,,,,,,,,,,,,,
266465037,42.361215,157,1.00E+08,7.4,0.5,0.2,1,0,0,0,0,0,0,0,1,0,Denzel Washington,4982,American Gangster,Drama,Crime,NA,Ridley Scott,2007,1502,,,,,,,,,,,,,,
249288105,30.863434,104,1.00E+08,4.9,0.7,0.3,0,0,0,0,0,1,0,0,1,0,Ed Speleers,2486,Eragon,Fantasy,Action,Adventure,Stefen Fangmeier,2006,967,,,,,,,,,,,,,,
243400000,76.842247,99,1.00E+08,5.6,0.4,0.1,0,0,0,1,0,0,0,0,1,0,Dwayne Johnson,184315,Hercules,Action,Adventure,NA,Brett Ratner,2014,1680,,,,,,,,,,,,,,
242295562,24.507987,115,1.00E+08,5.6,0.2,0.2,0,0,0,1,0,0,0,0,1,0,Arnold Schwarzenegger,9268,Eraser,Action,Drama,Mystery,Chuck Russell,1996,543,,,,,,,,,,,,,,
